t,u,y
308.90000000000174,-0.01990344814019185,-0.0009614492452458111
309.00000000000176,-0.01990344814019185,-0.0009542416076130177
309.1000000000018,-0.01990344814019185,-0.0009447354529417727
309.2000000000018,-0.01990344814019185,-0.0009331134588881506
309.30000000000183,-0.01990344814019185,-0.0009195764652338694
309.40000000000185,-0.01990344814019185,-0.0009043434670082122
309.5000000000019,-0.01990344814019185,-0.0008876504898106359
309.6000000000019,-0.01990344814019185,-0.0008697485329794167
309.7000000000019,-0.01990344814019185,-0.0008509007548457391
309.80000000000194,-0.01990344814019185,-0.00083137906502394
309.90000000000197,-0.01990344814019185,-0.0008114603032127807
310.000000000002,-0.01990344814019185,-0.0007914221230362593
310.100000000002,0.03606617620815796,-0.0007715386694284855
310.20000000000203,0.03606617620815796,0.0006891787106921832
310.30000000000206,0.03606617620815796,0.0019007076906907298
310.4000000000021,0.03606617620815796,0.002899779074072689
310.5000000000021,0.03606617620815796,0.0037203010764843246
310.6000000000021,0.03606617620815796,0.004392067335579246
310.70000000000215,0.03606617620815796,0.00494052159935114
310.80000000000217,0.03606617620815796,0.005387032820169938
310.9000000000022,0.03606617620815796,0.005749373235007428
311.0000000000022,0.03606617620815796,0.00604224196622334
311.10000000000224,0.03606617620815796,0.006277760723089725
311.20000000000226,0.03606617620815796,0.006465912525854531
311.3000000000023,0.03606617620815796,0.006614916407291099
311.4000000000023,0.03606617620815796,0.006731541137295988
311.50000000000233,0.03606617620815796,0.006821364981292948
311.60000000000235,0.03606617620815796,0.006888989480097019
311.7000000000024,0.03606617620815796,0.006938214865258114
311.8000000000024,0.03606617620815796,0.006972183826052815
311.9000000000024,0.03606617620815796,0.0069934993204408494
312.00000000000244,0.03606617620815796,0.007004321150321128
312.10000000000247,0.03606617620815796,0.007006445169160334
312.2000000000025,0.03606617620815796,0.0070013682728544266
312.3000000000025,0.03606617620815796,0.0069903417346755
312.40000000000254,0.03606617620815796,0.006974414965878195
312.50000000000256,0.03606617620815796,0.006954471396766098
312.6000000000026,0.03606617620815796,0.006931257861766779
312.7000000000026,0.03606617620815796,0.0069054086216712805
312.8000000000026,0.03606617620815796,0.006877464954498118
312.90000000000265,0.03606617620815796,0.006847891083579197
313.0000000000027,0.03606617620815796,0.006817087079536034
313.1000000000027,0.03606617620815796,0.006785399265535768
313.2000000000027,0.03606617620815796,0.006753128567604014
